model,oem,network_edge,weight,display_size,height,width,depth,battery,launch.year,launch.day,launch.month
F275,Samsung,Class 10,99.0,5.588000000000001,103.2,48.2,16.9,9.90839262077375,2008.0,,10.0
F270 Beat,Samsung,Class 10,101.0,5.588000000000001,103.2,48.2,16.9,9.90839262077375,2008.0,,10.0
M8800 Pixon,Samsung,Class 10,121.0,8.128,107.9,54.6,13.8,9.967226258835993,2008.0,,9.0
S3600,Samsung,Yes,105.0,5.588000000000001,98.0,49.9,15.3,9.782998208920414,2008.0,,10.0
M7500 Emporio Armani,Samsung,Class 12,90.2,5.588000000000001,114.9,47.4,12.0,9.90839262077375,2008.0,,9.0
M3200 Beat s,Samsung,Class 10,101.0,5.08,96.5,46.9,16.9,9.64565843240871,2008.0,,9.0
T339,Samsung,Class 10,94.0,5.08,92.0,46.0,20.0,9.782998208920414,2008.0,,6.0
T229,Samsung,No,,4.572,89.0,48.0,20.0,9.64565843240871,2008.0,,6.0
C510,Samsung,No,70.0,4.2418,80.0,40.0,16.7,9.64565843240871,2008.0,,9.0
A637,Samsung,Class 10,92.0,4.826,86.0,43.0,20.0,9.64565843240871,2008.0,,10.0
A837 Rugby,Samsung,Class 10,132.0,5.08,100.0,52.0,23.0,9.967226258835993,2008.0,,9.0
A237,Samsung,Class 10,82.0,5.08,95.0,48.0,16.0,9.64565843240871,2008.0,,9.0
B320,Samsung,No,75.0,4.4958,89.9,45.0,18.6,9.64565843240871,2008.0,,7.0
B210,Samsung,No,75.0,4.4958,110.0,44.0,11.9,9.733015321685963,2008.0,,9.0
M3510 Beat b,Samsung,Class 10,68.0,5.08,109.0,46.0,9.9,9.64565843240871,2008.0,,9.0
M200,Samsung,No,,4.826,107.6,45.6,12.9,,2008.0,,9.0
P270,Samsung,Class 10,,5.588000000000001,99.5,49.0,15.9,,2008.0,,9.0
B2700,Samsung,Class 10,114.0,4.826,115.0,52.0,18.0,10.345405246717796,2008.0,,9.0
F268,Samsung,Class 10,96.5,5.3340000000000005,99.0,48.6,14.8,9.782998208920414,2008.0,,8.0
T109,Samsung,No,88.0,4.699000000000001,89.0,45.0,20.0,9.64565843240871,2008.0,,10.0
E200 ECO,Samsung,Class 10,95.0,4.572,108.0,45.6,9.9,9.590587049915035,2008.0,,8.0
D980,Samsung,Class 10,117.0,6.604,97.5,55.0,16.3,10.230020435705635,2008.0,,8.0
B510,Samsung,Class 10,93.0,4.4958,95.0,46.5,18.4,9.64565843240871,2008.0,,9.0
E215,Samsung,No,89.0,5.08,90.6,44.7,17.9,,2008.0,,8.0
B130,Samsung,No,67.5,3.8608000000000002,104.0,43.5,16.0,9.552669097514272,2008.0,,9.0
i8510 INNOV8,Samsung,Class 10,136.0,7.111999999999999,106.5,53.9,17.2,10.230020435705635,2008.0,,7.0
S7330,Samsung,Class 10,110.0,5.588000000000001,104.8,49.4,13.9,9.782998208920414,2008.0,,7.0
i740,Samsung,Class 10,100.0,7.111999999999999,107.0,59.0,13.9,10.55170826162069,2008.0,,7.0
J800 Luxe,Samsung,Class 10,,5.588000000000001,99.5,47.0,15.0,,2008.0,,6.0
M150,Samsung,No,,4.4958,106.5,45.4,12.7,9.64565843240871,2008.0,,7.0
M140,Samsung,No,69.0,5.3340000000000005,103.0,45.0,15.0,9.64565843240871,2008.0,,6.0
M130,Samsung,Class 10,69.2,3.8608000000000002,103.5,45.0,15.0,,2008.0,,6.0
L700,Samsung,Class 10,107.0,5.3340000000000005,109.0,46.0,12.8,9.90839262077375,2008.0,,6.0
i900 Omnia,Samsung,Class 12,122.0,8.128,112.0,56.9,12.5,10.492854620174748,2008.0,,6.0
U800 Soul b,Samsung,Class 10,90.4,5.08,111.0,46.0,9.9,,2008.0,,5.0
L870,Samsung,Class 12,120.0,6.096,103.5,50.5,13.5,9.967226258835993,2008.0,,4.0
M620,Samsung,No,81.0,4.826,98.0,46.9,16.9,9.64565843240871,2008.0,,4.0
Impact sf,Samsung,No,,4.4958,89.9,46.0,18.7,,2008.0,,6.0
Impact b,Samsung,No,78.5,4.4958,105.0,44.5,14.0,9.64565843240871,2008.0,,6.0
B300,Samsung,No,78.0,3.8608000000000002,87.0,45.0,19.0,9.64565843240871,2008.0,,6.0
Impact,Samsung,No,,4.4958,95.0,47.0,17.5,,2008.0,,6.0
D780,Samsung,Class 10,108.5,5.3340000000000005,115.0,49.6,15.7,10.230020435705635,2008.0,,4.0
V820L,Samsung,Yes,103.0,6.604,103.0,51.0,18.0,,2008.0,,
F110,Samsung,Yes,80.0,5.08,101.5,45.0,14.5,9.64565843240871,2008.0,,3.0
G400 Soul,Samsung,No,107.8,5.588000000000001,102.8,51.5,15.2,,2008.0,,3.0
U900 Soul,Samsung,Class 10,112.0,5.588000000000001,,,,9.782998208920414,2008.0,,2.0
L810v Steel,Samsung,Class 10,109.0,5.588000000000001,104.2,48.9,14.2,9.782998208920414,2008.0,,5.0
F480,Samsung,Class 12,100.6,7.111999999999999,98.4,55.0,11.6,9.967226258835993,2008.0,,2.0
G810,Samsung,Class 10,139.0,6.604,103.0,52.9,17.9,10.230020435705635,2008.0,,2.0
M310,Samsung,No,87.0,4.318,87.0,45.0,20.0,,2008.0,,5.0
B200,Samsung,No,,3.8608000000000002,104.0,44.5,16.0,9.967226258835993,2008.0,,4.0
B110,Samsung,No,69.0,3.8608000000000002,103.5,45.0,15.0,9.64565843240871,2008.0,,4.0
A827 Access,Samsung,Class 10,98.0,5.842,114.0,58.0,12.0,10.345405246717796,2008.0,,4.0
P960,Samsung,No,,6.604,102.0,53.0,16.7,10.230020435705635,2008.0,,2.0
P220,Samsung,Class 10,78.0,4.826,106.0,43.9,15.9,9.90839262077375,2008.0,,4.0
P180,Samsung,Class 10,96.0,5.08,97.0,47.0,19.9,9.782998208920414,2007.0,,12.0
i200,Samsung,Yes,103.5,5.842,116.7,50.8,11.8,,2008.0,,2.0
F400,Samsung,Class 10,105.0,5.588000000000001,103.2,48.2,16.9,9.90839262077375,2008.0,,2.0
J700,Samsung,Class 10,92.0,5.08,99.5,48.0,14.8,9.64565843240871,2008.0,,2.0
J630,Samsung,No,88.0,5.588000000000001,100.7,50.5,12.9,,2008.0,,2.0
J210,Samsung,Class 10,79.0,4.572,103.0,44.5,15.5,,2008.0,,2.0
J150,Samsung,Class 10,,4.826,111.0,45.0,9.9,,2008.0,,2.0
L770,Samsung,"Class 11, 236.8 kbps",84.0,5.3340000000000005,102.0,48.0,14.2,9.782998208920414,2008.0,,2.0
E251,Samsung,Yes,,5.08,99.5,49.5,14.1,,2008.0,,2.0
A746,Samsung,Class 10,90.0,5.588000000000001,101.0,51.0,13.0,,2008.0,,2.0
A727,Samsung,Class 10,80.0,5.08,114.0,50.0,9.0,9.967226258835993,2007.0,,6.0
A717,Samsung,Class 10,93.0,,104.0,54.0,12.7,9.967226258835993,2007.0,,6.0
A711,Samsung,Class 10,93.0,5.842,98.5,51.5,17.5,,2007.0,,9.0
A437,Samsung,Class 10,81.0,,95.0,48.0,16.0,9.815383295813538,2007.0,,7.0
A127,Samsung,No,81.0,,86.0,42.5,19.0,9.64565843240871,2007.0,,10.0
A117,Samsung,No,81.0,,86.0,42.5,19.5,9.64565843240871,2007.0,,7.0
SPH-i325 Ace,Samsung,No,109.0,5.842,118.0,59.0,11.0,10.345405246717796,2007.0,,12.0
L320,Samsung,Yes,,4.826,89.0,45.5,23.5,,2008.0,,1.0
i640,Samsung,Class 10,148.0,6.096,94.4,61.0,16.9,9.967226258835993,2008.0,,2.0
L310,Samsung,Yes,,4.572,93.4,44.0,17.9,,2008.0,,1.0
L170,Samsung,"Class 11, 236.8 kbps",86.0,4.064,102.3,45.8,10.7,9.782998208920414,2008.0,,1.0
T819,Samsung,Class 10,99.0,5.3340000000000005,101.6,50.8,15.2,9.967226258835993,2008.0,,1.0
F490,Samsung,Class 10,102.0,8.382,115.0,53.5,11.8,9.782998208920414,2008.0,,1.0
G800,Samsung,Class 10,134.0,6.096,101.0,51.1,18.8,,2007.0,,10.0
C500,Samsung,No,76.0,4.4958,83.4,44.5,17.8,9.64565843240871,2007.0,,10.0
Serenata,Samsung,No,136.0,5.740399999999999,109.5,63.0,19.7,9.967226258835993,2007.0,,10.0
D880 Duos,Samsung,Class 10,116.0,5.842,104.0,51.0,18.9,10.230020435705635,2007.0,,10.0
i780,Samsung,Class 10,120.0,6.476999999999999,115.9,61.3,12.9,10.532355925288847,2007.0,,9.0
i560,Samsung,Yes,111.0,6.096,103.0,51.0,15.9,,2007.0,,10.0
i550,Samsung,Class 12,109.0,6.604,115.0,53.0,13.8,10.230020435705635,2007.0,,8.0
F330,Samsung,Class 10,98.0,5.3340000000000005,103.0,48.0,13.5,,2007.0,,8.0
F250,Samsung,Class 10,96.0,5.08,94.0,46.0,17.5,9.64565843240871,2007.0,,8.0
i450,Samsung,Class 10,114.0,6.096,101.0,52.0,17.8,,2007.0,,8.0
Armani,Samsung,Yes,85.0,6.604,87.5,54.5,10.5,9.782998208920414,2007.0,,9.0
J610,Samsung,Class 10,81.0,4.826,98.5,48.2,15.9,9.64565843240871,2007.0,,10.0
P260,Samsung,Yes,116.0,5.3340000000000005,108.0,50.0,16.5,9.90839262077375,2007.0,,7.0
J400,Samsung,Class 10,101.2,5.08,99.0,49.5,15.9,9.681238411777805,2008.0,,1.0
J750,Samsung,Class 10,79.0,4.572,99.0,48.0,18.4,9.64565843240871,2007.0,,10.0
A737,Samsung,Class 10,90.0,5.08,99.0,48.0,15.2,,2007.0,,10.0
A517,Samsung,Class 10,82.0,,95.0,48.0,16.0,9.64565843240871,2007.0,,9.0
T639,Samsung,Class 10,91.0,5.588000000000001,94.0,38.0,17.0,9.782998208920414,2007.0,,10.0
T509,Samsung,Class 10,76.0,4.826,117.0,46.0,10.0,9.64565843240871,2006.0,,5.0
T439,Samsung,Class 10,91.0,,94.0,48.3,16.5,9.64565843240871,2007.0,,11.0
T429,Samsung,No,100.0,5.08,99.6,49.2,14.2,9.64565843240871,2007.0,,9.0
T409,Samsung,Class 10,88.0,5.08,89.0,47.0,19.5,9.782998208920414,2007.0,,6.0
T739 Katalyst,Samsung,Class 10,116.0,5.3340000000000005,100.8,50.3,16.5,9.90839262077375,2007.0,,11.0
T729 Blast,Samsung,Class 10,80.0,5.842,106.0,52.0,12.7,9.64565843240871,2007.0,,8.0
T539 Beat,Samsung,Class 10,77.0,5.08,90.0,46.0,18.0,9.64565843240871,2007.0,,10.0
L600,Samsung,Class 10,84.0,4.826,97.5,44.0,16.5,8.968666793195208,2007.0,,7.0
Z630,Samsung,Yes,95.0,5.588000000000001,101.0,52.0,12.5,9.64565843240871,2007.0,,5.0
G600,Samsung,Class 10,104.0,5.588000000000001,101.0,47.8,14.9,9.782998208920414,2007.0,,7.0
M610,Samsung,Class 10,90.0,4.4958,99.0,45.0,17.5,9.64565843240871,2007.0,,10.0
M600,Samsung,No,79.0,4.5212,92.0,46.0,15.2,9.64565843240871,2007.0,,8.0
M110,Samsung,No,95.0,3.8608000000000002,109.0,48.0,17.9,9.967226258835993,2008.0,,1.0
B500,Samsung,No,79.0,4.2418,88.0,43.0,17.9,,2008.0,,2.0
B100,Samsung,No,78.0,3.8608000000000002,104.0,44.0,16.3,9.967226258835993,2008.0,,1.0
S730i,Samsung,Yes,83.0,5.08,100.0,50.0,14.8,9.64565843240871,2007.0,,7.0
S720i,Samsung,Yes,88.0,5.08,96.5,46.0,17.7,9.64565843240871,2007.0,,7.0
J200,Samsung,Yes,79.0,4.572,103.0,44.5,15.5,,2007.0,,8.0
L760,Samsung,"Class 11, 236.8 kbps",93.0,5.08,100.0,47.0,15.0,,2007.0,,7.0
F700,Samsung,Class 12,139.0,8.128,112.0,56.0,15.9,9.967226258835993,2007.0,,2.0
E950,Samsung,Class 10,88.0,5.08,98.0,46.0,15.0,9.64565843240871,2007.0,,6.0
F210,Samsung,Class 10,72.0,3.7084,87.8,31.0,20.5,9.552669097514272,2007.0,,6.0
F200,Samsung,Class 10,76.0,3.7084,89.5,32.6,19.8,,2007.0,,6.0
i620,Samsung,Yes,126.2,5.588000000000001,94.9,59.3,16.3,10.230020435705635,2007.0,,6.0
A411,Samsung,No,88.0,5.08,94.0,48.5,19.5,9.967226258835993,2007.0,,5.0
ZV60,Samsung,No,105.0,4.826,91.0,46.0,18.3,9.90839262077375,2007.0,,7.0
Z240,Samsung,No,96.0,5.3340000000000005,94.7,49.6,16.8,9.815383295813538,2007.0,,4.0
Z170,Samsung,No,76.0,4.572,117.5,48.5,9.3,9.782998208920414,2007.0,,7.0
J600,Samsung,Class 10,85.0,4.826,97.0,44.0,15.0,9.64565843240871,2007.0,,4.0
i400,Samsung,Yes,92.0,5.842,101.0,50.0,15.8,,2007.0,,4.0
U700,Samsung,"Class 11, 236.8 kbps",86.0,5.588000000000001,102.5,50.0,12.1,9.432541900388259,2007.0,,2.0
U600,Samsung,Class 10,81.0,5.588000000000001,103.5,49.3,10.9,9.432541900388259,2007.0,,2.0
U300,Samsung,Yes,89.0,5.588000000000001,100.0,51.0,9.6,9.432541900388259,2007.0,,2.0
U100,Samsung,Class 10,57.0,4.9022,105.5,50.0,5.9,9.432541900388259,2007.0,,2.0
i710,Samsung,Yes,109.0,7.111999999999999,108.8,58.0,13.5,10.230020435705635,2007.0,,2.0
i520,Samsung,Class 10,99.0,5.842,101.7,50.5,17.9,9.893301530860564,2007.0,,2.0
F520,Samsung,Yes,,7.62,104.8,53.7,17.4,,2007.0,,2.0
F510,Samsung,Yes,,6.096,116.5,50.4,10.7,,2007.0,,2.0
P110,Samsung,Yes,,5.3340000000000005,91.0,47.0,19.5,,2007.0,,2.0
E840,Samsung,Yes,99.0,5.588000000000001,101.5,52.5,10.6,9.432541900388259,2007.0,,2.0
E830,Samsung,Class 10,90.0,5.08,100.0,50.5,14.9,9.64565843240871,2007.0,,2.0
E740,Samsung,Class 10,92.0,5.08,97.0,46.0,15.9,9.782998208920414,2007.0,,2.0
E590,Samsung,Class 10,65.0,4.572,94.0,42.0,13.5,9.64565843240871,2007.0,,2.0
E230,Samsung,Class 10,70.0,4.826,89.8,45.8,15.7,9.552669097514272,2007.0,,8.0
E210,Samsung,Class 10,89.0,4.826,91.0,45.0,18.0,9.64565843240871,2007.0,,8.0
E200,Samsung,Class 10,95.0,4.572,108.0,45.0,9.9,9.64565843240871,2007.0,,2.0
C520,Samsung,No,74.0,4.2418,84.4,45.1,18.2,9.552669097514272,2007.0,,4.0
C450,Samsung,No,72.0,3.8608000000000002,103.5,44.5,14.9,9.64565843240871,2007.0,,7.0
C275,Samsung,No,74.0,3.81,88.0,45.0,19.8,,2008.0,,
C270,Samsung,No,74.0,3.81,88.1,45.6,19.8,9.552669097514272,2008.0,,
C260,Samsung,No,74.0,3.81,88.0,45.0,19.8,9.552669097514272,2007.0,,2.0
C250,Samsung,No,73.0,,86.0,42.0,19.0,9.64565843240871,2007.0,,2.0
i600,Samsung,Yes,105.0,5.842,113.0,59.0,11.8,10.230020435705635,2006.0,,12.0
i617 BlackJack II,Samsung,Class 10,116.0,6.096,114.0,61.0,13.0,10.732167425663386,2007.0,,10.0
i607 BlackJack,Samsung,Yes,105.0,5.842,113.0,59.0,11.8,10.230020435705635,2006.0,,12.0
F500,Samsung,Yes,107.0,6.096,116.4,50.4,10.7,,2006.0,,12.0
F300,Samsung,Class 10,77.0,5.3340000000000005,103.5,44.0,9.4,9.493855449240822,2006.0,,12.0
P930,Samsung,Yes,119.0,5.842,107.0,49.0,19.7,9.893301530860564,2006.0,,12.0
E790,Samsung,Yes,82.0,5.588000000000001,92.0,48.0,16.5,9.64565843240871,2007.0,,1.0
E490,Samsung,Class 10,83.0,5.588000000000001,94.0,49.0,15.5,9.733015321685963,2006.0,,11.0
E480,Samsung,Class 10,85.0,5.08,94.0,48.0,16.0,9.64565843240871,2006.0,,11.0
E390,Samsung,Yes,80.0,5.08,93.0,45.0,16.0,9.552669097514272,2006.0,,10.0
X550,Samsung,No,75.0,4.826,90.0,44.0,18.8,,2007.0,,8.0
X540,Samsung,No,90.0,4.826,90.0,46.5,17.9,9.64565843240871,2006.0,,10.0
E250,Samsung,Yes,80.0,5.08,99.5,49.5,14.1,9.552669097514272,2006.0,,10.0
X520,Samsung,No,80.0,4.826,89.0,42.0,18.0,9.552669097514272,2006.0,,10.0
X530,Samsung,No,79.0,4.826,95.0,45.0,18.0,9.552669097514272,2006.0,,10.0
C300,Samsung,No,94.0,4.572,92.0,44.0,18.8,9.64565843240871,2006.0,,10.0
M300,Samsung,No,63.0,4.064,80.0,40.0,16.7,9.453270634010623,2007.0,,5.0
E690,Samsung,Yes,95.0,5.08,94.0,48.0,15.9,9.64565843240871,2006.0,,11.0
E570,Samsung,Yes,81.0,4.572,86.0,45.0,24.0,9.552669097514272,2006.0,,10.0
E420,Samsung,No,77.0,4.572,83.6,45.5,17.4,9.552669097514272,2006.0,,10.0
X830,Samsung,Class 10,72.0,3.7084,84.0,30.0,20.0,9.64565843240871,2006.0,,9.0
E890,Samsung,Class 10,82.0,5.842,99.5,50.0,14.6,9.782998208920414,2006.0,,10.0
E898,Samsung,Class 10,82.0,,99.5,50.0,14.6,,2006.0,,10.0
P310,Samsung,Yes,85.0,4.826,86.0,54.0,8.9,9.105908508571158,2006.0,,9.0
Z720,Samsung,Yes,80.0,5.3340000000000005,104.5,51.3,13.8,9.815383295813538,2006.0,,8.0
Z650i,Samsung,Yes,95.0,5.588000000000001,101.0,51.0,15.9,9.815383295813538,2006.0,,10.0
Z620,Samsung,Yes,96.5,5.842,103.0,54.0,11.8,9.815383295813538,2006.0,,8.0
Z370,Samsung,Yes,71.0,4.826,112.0,50.0,8.4,9.815383295813538,2006.0,,8.0
Z360,Samsung,Yes,95.0,5.3340000000000005,96.8,47.7,18.5,9.815383295813538,2007.0,,5.0
P200,Samsung,Yes,95.0,4.826,95.0,44.0,22.5,9.64565843240871,2006.0,,7.0
S501i,Samsung,No,80.0,,89.7,46.0,19.5,9.552669097514272,2006.0,,7.0
S401i,Samsung,No,75.0,,88.0,44.0,19.8,9.64565843240871,2006.0,,7.0
X510,Samsung,No,75.0,4.572,88.0,44.0,19.0,9.64565843240871,2006.0,,10.0
X500,Samsung,No,79.0,4.572,88.0,45.0,19.9,9.552669097514272,2006.0,,6.0
D840,Samsung,Class 10,100.0,5.3848,99.0,51.0,11.9,9.453270634010623,2006.0,,6.0
C400,Samsung,No,85.0,,85.5,43.4,16.0,9.552669097514272,2006.0,,9.0
C240,Samsung,No,68.0,4.064,104.0,42.5,15.6,9.552669097514272,2006.0,,6.0
C180,Samsung,No,72.0,3.8608000000000002,105.0,42.0,8.9,9.513727595952437,2007.0,,7.0
C170,Samsung,No,67.0,3.8608000000000002,105.0,42.0,8.9,9.513727595952437,2007.0,,5.0
C160,Samsung,No,70.0,3.81,106.5,43.5,15.4,9.64565843240871,2007.0,,2.0
C140,Samsung,No,71.0,4.064,104.2,44.2,16.2,9.64565843240871,2007.0,,1.0
D830,Samsung,Class 10,85.0,5.842,103.0,54.0,9.9,9.30149619498255,2006.0,,6.0
D900i,Samsung,Class 10,85.0,5.3340000000000005,103.5,51.0,12.9,9.64565843240871,2007.0,,
D900,Samsung,Class 10,85.0,5.3340000000000005,103.5,51.0,12.9,9.64565843240871,2006.0,,6.0
X820,Samsung,Class 10,66.0,4.572,113.0,50.0,6.9,9.30149619498255,2006.0,,5.0
C130,Samsung,No,75.0,4.064,102.4,45.4,14.8,9.552669097514272,2006.0,,5.0
E500,Samsung,Class 10,77.0,4.4704,85.0,44.5,21.9,9.64565843240871,2006.0,,5.0
E380,Samsung,Class 10,77.0,4.826,93.0,46.0,16.8,9.552669097514272,2006.0,,7.0
D870,Samsung,Yes,93.0,5.3340000000000005,103.5,51.0,13.0,,2006.0,,3.0
D780 flip,Samsung,Yes,87.0,,94.0,48.0,15.5,,2006.0,,3.0
E900,Samsung,Class 10,93.0,5.08,93.0,45.0,16.5,9.64565843240871,2006.0,,3.0
Z400,Samsung,Yes,107.0,5.08,96.7,47.8,19.2,,2006.0,,3.0
i320,Samsung,Yes,95.0,5.588000000000001,111.0,59.0,11.5,9.967226258835993,2006.0,,2.0
i310,Samsung,Yes,120.0,5.08,111.9,48.5,19.8,,2006.0,,3.0
ZV50,Samsung,No,105.0,,90.0,45.0,22.8,9.815383295813538,2006.0,,3.0
ZV40,Samsung,No,93.0,4.826,91.0,47.0,23.0,9.64565843240871,2006.0,,7.0
Z560,Samsung,Yes,94.0,5.842,97.3,51.3,16.0,9.815383295813538,2006.0,,2.0
P920,Samsung,No,125.0,5.588000000000001,94.4,48.3,27.4,9.967226258835993,2006.0,,5.0
P900,Samsung,Yes,124.0,5.588000000000001,94.5,47.5,26.6,9.64565843240871,2006.0,,2.0
P910,Samsung,No,133.0,5.588000000000001,97.0,50.0,27.4,,2006.0,,2.0
T629,Samsung,Class 10,91.0,5.3340000000000005,99.0,50.8,14.0,,2006.0,,8.0
D520,Samsung,No,94.0,4.826,101.0,46.0,15.9,9.64565843240871,2006.0,,2.0
D300,Samsung,Yes,122.0,5.588000000000001,95.0,49.0,21.0,9.64565843240871,2006.0,,2.0
Z710,Samsung,Yes,108.0,,96.7,47.5,20.5,9.782998208920414,2006.0,,2.0
Z600,Samsung,No,115.0,,89.0,48.0,23.5,,2006.0,,2.0
Z520,Samsung,Yes,105.0,,90.0,45.0,22.8,,2006.0,,2.0
Z350,Samsung,No,107.0,5.08,97.0,48.0,18.4,,2006.0,,2.0
Z230,Samsung,Yes,95.0,4.826,91.0,47.0,23.0,9.815383295813538,2006.0,,9.0
Z330,Samsung,Yes,85.0,,91.0,46.0,21.0,,2006.0,,2.0
Z310,Samsung,Yes,105.0,,89.0,48.0,23.0,9.893301530860564,2006.0,,2.0
Z150,Samsung,No,77.0,4.826,118.0,47.0,9.8,9.815383295813538,2006.0,,2.0
X680,Samsung,Class 10,80.0,4.572,88.0,44.0,19.0,9.64565843240871,2006.0,,5.0
X630,Samsung,Class 10,84.0,4.318,104.0,43.0,19.0,9.64565843240871,2006.0,,5.0
X300,Samsung,No,77.0,4.318,85.0,43.0,22.0,9.64565843240871,2006.0,,2.0
X210,Samsung,No,76.0,,86.2,43.9,19.7,,2006.0,,5.0
X160,Samsung,No,77.0,4.572,86.6,44.0,19.9,9.552669097514272,2006.0,,2.0
E870,Samsung,Class 10,85.0,,92.0,42.0,16.0,9.64565843240871,2006.0,,2.0
E780,Samsung,Class 10,90.0,,94.0,48.0,15.5,9.64565843240871,2006.0,,2.0
i300x,Samsung,No,121.0,5.08,113.0,48.0,20.0,,2006.0,,2.0
D820,Samsung,Class 10,99.0,5.3340000000000005,95.0,51.0,15.2,9.64565843240871,2005.0,,11.0
D810,Samsung,Class 10,98.0,5.08,98.0,51.0,14.5,9.64565843240871,2006.0,,2.0
D800,Samsung,Class 10,98.0,5.588000000000001,97.0,52.0,14.9,9.733015321685963,2005.0,,11.0
Z540,Samsung,No,105.0,,99.0,50.5,14.9,9.782998208920414,2005.0,,11.0
Z510,Samsung,No,97.0,,99.0,52.0,14.9,9.64565843240871,2005.0,,11.0
P300,Samsung,No,85.0,4.572,86.0,54.0,8.9,9.64565843240871,2005.0,,11.0
E770,Samsung,Class 10,85.0,4.826,90.0,46.0,20.0,9.64565843240871,2005.0,,11.0
E370,Samsung,Yes,85.0,4.572,86.0,43.1,20.4,9.64565843240871,2006.0,,3.0
E360,Samsung,Class 10,79.0,,87.0,45.5,22.5,9.64565843240871,2005.0,,11.0
ZV30,Samsung,No,110.0,,89.0,47.0,25.5,9.967226258835993,2005.0,,11.0
ZV10,Samsung,No,105.0,,90.5,48.0,25.8,9.967226258835993,2005.0,,11.0
Z320i,Samsung,No,105.0,5.08,97.0,48.0,22.9,,2005.0,,11.0
S400i,Samsung,Yes,88.0,4.572,91.0,45.0,20.9,,2006.0,,2.0
S500i,Samsung,Yes,98.0,,91.0,47.0,23.0,9.64565843240871,2005.0,,11.0
E860,Samsung,No,90.0,,87.0,44.0,23.0,9.64565843240871,2005.0,,11.0
Serene,Samsung,No,110.0,,64.7,69.7,23.9,9.64565843240871,2005.0,,10.0
D600,Samsung,Class 10 (D600E only),103.0,5.08,96.0,46.5,21.5,9.893301530860564,2005.0,,2.0
P850,Samsung,No,120.0,5.3848,96.0,48.5,26.5,9.893301530860564,2005.0,,2.0
E730,Samsung,No,88.0,,87.0,44.0,23.0,9.64565843240871,2005.0,,2.0
D510,Samsung,No,95.0,4.826,94.0,46.0,24.0,9.815383295813538,2005.0,,2.0
X700,Samsung,Class 10,95.0,5.08,108.0,44.0,19.0,9.64565843240871,2005.0,,5.0
X670,Samsung,Class 10,79.0,4.572,87.0,45.0,21.0,9.64565843240871,2006.0,,2.0
X660,Samsung,No,78.0,,89.5,45.0,21.5,9.64565843240871,2005.0,,11.0
X490,Samsung,No,86.0,,90.0,47.0,24.0,9.733015321685963,2005.0,,11.0
X650,Samsung,No,80.0,,87.0,44.0,20.0,9.64565843240871,2006.0,,2.0
X200,Samsung,No,77.0,,85.0,44.0,20.0,9.64565843240871,2005.0,,11.0
X150,Samsung,No,69.0,3.81,85.0,44.0,20.0,9.64565843240871,2005.0,,11.0
Z500,Samsung,No,95.0,,89.0,44.0,24.5,9.90839262077375,2005.0,,2.0
Z300,Samsung,No,115.0,5.08,89.0,47.0,25.0,9.893301530860564,2005.0,,2.0
Z130,Samsung,No,120.0,,112.0,46.0,22.0,9.967226258835993,2005.0,,2.0
Z140,Samsung,No,105.0,,88.0,48.0,26.0,9.967226258835993,2005.0,,2.0
D730,Samsung,No,95.0,4.572,95.0,48.0,24.0,9.967226258835993,2005.0,,2.0
i750,Samsung,Yes,160.0,6.604,107.0,52.0,22.0,9.64565843240871,2005.0,,2.0
D720,Samsung,No,115.0,4.572,99.0,47.0,23.0,9.815383295813538,2005.0,,2.0
E760,Samsung,No,87.0,,88.0,44.0,23.0,9.64565843240871,2005.0,,2.0
E750,Samsung,No,97.0,,88.0,45.0,24.0,9.64565843240871,2005.0,,2.0
E720,Samsung,No,80.0,,90.0,45.0,23.3,,2005.0,,2.0
i300,Samsung,No,121.0,5.08,113.0,48.0,20.0,,2005.0,,2.0
E880,Samsung,No,88.0,4.318,87.0,43.0,23.0,9.64565843240871,2005.0,,2.0
E350,Samsung,No,78.0,4.064,85.0,43.0,21.0,9.64565843240871,2005.0,,2.0
E640,Samsung,No,90.0,,85.5,45.1,23.5,9.681238411777805,2005.0,,2.0
E620,Samsung,No,85.0,,89.0,45.0,24.0,9.64565843240871,2005.0,,2.0
E530,Samsung,No,85.0,,86.0,43.0,26.0,9.681238411777805,2005.0,,2.0
E340,Samsung,Class 10 (E340E only),80.0,,87.6,45.6,23.5,9.64565843240871,2005.0,,2.0
X810,Samsung,Yes,85.0,4.064,89.0,37.0,24.0,9.64565843240871,2005.0,,5.0
X800,Samsung,No,89.0,4.572,89.0,45.0,24.0,9.64565843240871,2005.0,,2.0
C120,Samsung,No,76.0,4.064,105.0,44.0,18.0,9.64565843240871,2005.0,,11.0
C230,Samsung,No,70.0,3.81,105.0,43.0,19.0,9.64565843240871,2005.0,,5.0
C210,Samsung,No,69.0,3.81,105.0,43.0,19.0,9.64565843240871,2005.0,,8.0
X640,Samsung,No,85.0,,87.4,47.0,23.0,9.64565843240871,2005.0,,2.0
X480,Samsung,No,75.0,,85.0,43.5,22.0,9.64565843240871,2005.0,,2.0
X620,Samsung,No,71.0,4.318,106.0,45.5,20.0,9.64565843240871,2005.0,,2.0
X140,Samsung,No,75.0,3.81,105.0,42.5,18.5,9.64565843240871,2005.0,,2.0
S410i,Samsung,No,90.0,,91.0,45.0,23.0,9.64565843240871,2005.0,,2.0
S342i,Samsung,No,85.0,,89.0,45.0,24.0,9.64565843240871,2005.0,,2.0
